,Drug_ID,SMILES,CYP2D6_Veith
876,3233220.0,Cc1nc2cnc(N(C)C)nc2n(Cc2ccc(F)cc2)c1=O,0
877,3233221.0,Cc1noc(C)c1C(=O)N1CCC2(CCN(C(=O)NC(C)C)CC2)CC1,0
878,3233222.0,CCNc1ncc2nc(CCc3ccccc3)c(=O)n(Cc3cccc(OC)c3)c2n1,0
879,3233223.0,O=C(c1ccncc1)N1CCC[C@@]2(CCN(c3ccccc3)C2)C1,0
880,3233224.0,Cc1noc(C)c1-c1nccc(N(C)Cc2ccco2)n1,0
881,3233225.0,N#Cc1cccc(-c2nccc(NCc3ccccc3)n2)c1,1
882,3233227.0,c1ccc(Nc2ncncc2-c2ccc3c(c2)OCO3)cc1,1
883,3233229.0,CC(=O)NCCNc1ncncc1-c1ccccc1C,0
884,3233230.0,CCNc1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(CCc3ccccc3)c2n1,1
885,3233231.0,Cn1c(=O)c(-c2ccc(Cl)cc2)nc2cncnc21,0
886,3233232.0,COc1ccc2[nH]cc(CCNc3ncncc3-c3cccc(NS(C)(=O)=O)c3)c2c1,1
887,3233234.0,CN(C)Cc1ccccc1-c1nc(NCc2ccccc2)c2ccccc2n1,1
888,3233235.0,COc1ccccc1CN1CC[C@@]2(CCCN(C(=O)c3cccn3C)C2)C1,1
889,3233236.0,COc1ccc(NC(=O)N2CC3(CCN(S(=O)(=O)c4ccccc4)CC3)C2)cc1,0
890,3233237.0,Cn1cc(-c2nc3cncnc3n(C3CC3)c2=O)c2ccccc21,0
891,3233238.0,O=C(c1ccco1)N1CCC2(CC1)CCN(c1cccc(-c3ccccc3)c1)CC2,0
892,3233239.0,CCNc1ncc2nc(-c3ccc(F)cc3)c(=O)n(C)c2n1,0
893,3233240.0,COC(=O)N1CCC2(CC1)CCN(c1cccc(-c3ccccc3)c1)CC2,0
894,3233241.0,CC(=O)NCCNc1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,1
895,3233243.0,CN1CC[C@@]2(CCCN(C(=O)Oc3ccccc3)C2)C1,0
896,3233244.0,COc1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(-c3ccccc3)c2n1,0
897,3233245.0,CN(C)Cc1ccccc1-c1ccc2ncnc(N(C)Cc3ccco3)c2c1,1
898,3233246.0,COCCn1c(=O)c(-c2cccs2)nc2cnc(N3CCN(C)CC3)nc21,0
899,3233247.0,COc1ccccc1CNc1ncncc1-c1ccc2c(c1)OCO2,1
900,3233248.0,N#Cc1cccc(-c2nc(NCCN3CCOCC3)c3ccccc3n2)c1,1
901,3233249.0,COc1ncc2nc(C)c(=O)n(C)c2n1,0
902,3233250.0,COc1cccc(Cn2c(=O)c(-c3ccccc3)nc3cnc(N4CCN(C)CC4)nc32)c1,0
903,3233253.0,O=C(Nc1ccccc1)N1CC[C@@]2(CCCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,1
904,3233254.0,COc1ccc2[nH]cc(CCNc3ncncc3-c3ccc4c(c3)OCO4)c2c1,1
905,3233255.0,Cc1nc2cnc(N3CCN(C)CC3)nc2n(Cc2ccc(F)cc2)c1=O,0
906,3233256.0,O=c1cnc2cnc(N3CCOCC3)nc2n1CCc1ccccc1,0
907,3233257.0,COc1ccc2[nH]cc(CCNc3ncnc4ccc(-c5ccc6c(c5)OCO6)cc34)c2c1,1
908,3233259.0,COCCn1c(=O)c(C)nc2cnc(Oc3ccc(OC)cc3)nc21,0
909,3233261.0,FC(F)(F)c1ccccc1-c1ccc2ncnc(NCc3cccnc3)c2c1,1
910,3233262.0,COc1ccc(-c2nc3cnc(Nc4cccc(OC)c4)nc3n(C)c2=O)cc1,0
911,3233263.0,CN1CCN(c2ncc3nc(-c4ccccc4)c(=O)n(Cc4cccs4)c3n2)CC1,0
912,3233264.0,CN1CCN(c2ncc3nc(-c4ccc(F)cc4)c(=O)n(Cc4cccs4)c3n2)CC1,0
913,3233265.0,O=C(c1csnn1)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,1
914,3233266.0,O=C(Nc1cccc(F)c1)N1CC[C@@]2(CCCNC2)C1,0
915,3233267.0,COCCn1c(=O)c(C)nc2cnc(N3CCN(C)CC3)nc21,0
916,3233268.0,Cc1cnc(CNc2ccnc(-c3ccc(C(=O)N(C)C)cc3)n2)cn1,0
917,3233269.0,COc1ccccc1CN1CCC2(CCNCC2)CC1,1
918,3233270.0,COC(=O)N1CCC2(CCCN(c3cccc(-c4ccccc4)c3)C2)CC1,0
919,3233271.0,COc1cccc(-c2nccc(NCc3ccc(OC)cc3OC)n2)c1,1
920,3233273.0,CN1CCN(c2ncnc3ccc(-c4ccc(C(=O)N(C)C)cc4)cc23)CC1,0
921,3233274.0,Clc1ccccc1-c1cc(NCCN2CCOCC2)ncn1,0
922,3233276.0,COc1cccc(-c2ccc3ncnc(N(C)Cc4ccco4)c3c2)c1,1
923,3233277.0,O=C(c1cnccn1)N1CCC[C@@]2(CCN(Cc3ccncc3)C2)C1,0
924,3233278.0,COC(=O)N1CCC2(CCCN(C(=O)Nc3cccc(C#N)c3)C2)CC1,0
925,3233279.0,CN1CCC2(CC1)CCN(C(=O)c1ccncc1)CC2,0
926,3233280.0,COC(=O)N1CCC2(CC1)CN(C(=O)Nc1cccc(F)c1)C2,0
927,3233281.0,CN1CCN(c2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(-c4ccccc4)c3n2)CC1,0
928,3233283.0,COCCNc1ncncc1-c1ccccc1OC,0
929,3233285.0,COc1cccc(Cn2c(=O)c(-c3cccc(C#N)c3)nc3cnc(Nc4ccccc4)nc32)c1,0
930,3233286.0,COc1ccc(Oc2ncc3nc(-c4ccc(F)cc4)c(=O)n(C[C@H]4CCCO4)c3n2)cc1,0
931,3233287.0,COc1ccc(CNc2ncncc2-c2ccccc2OC)c(OC)c1,1
932,3233288.0,CN1CCN(c2ncc3nc(-c4cccs4)c(=O)n(CCc4ccccc4)c3n2)CC1,0
933,3233289.0,CN1CCN(c2ncc3ncc(=O)n(CCC#N)c3n2)CC1,0
934,3233290.0,Cc1noc(C)c1-c1ccc2ncnc(N3CCN(C)CC3)c2c1,0
935,3233291.0,CCNc1ncc2nc(-c3ccccc3)c(=O)n(C)c2n1,0
936,3233292.0,CC(C)NC(=O)N1CCC2(CC1)CCN(S(=O)(=O)c1ccccc1)CC2,0
937,3233295.0,Cn1c(=O)cnc2cnc(Nc3ccccc3)nc21,0
938,3233297.0,c1cc(CN2CCC3(CCNCC3)CC2)ccn1,0
939,3233298.0,CC(C)NC(=O)N1CC[C@@]2(CCCN(C(=O)c3cccn3C)C2)C1,0
940,3233299.0,Cn1c(=O)c(-c2ccccc2)nc2cnc(N3CCNCC3)nc21,0
941,3233300.0,O=C(c1ccco1)N1CCC2(CC1)CCN(c1ccc(-c3ccccc3)cc1)CC2,0
942,3233301.0,COc1ccc(Oc2ncc3nc(CCc4ccccc4)c(=O)n(C)c3n2)cc1,0
943,3233302.0,COCCNc1nc(-c2ccccc2CN(C)C)nc2ccccc12,1
944,3233303.0,CC(C)NC(=O)N1CC[C@@]2(CCCN(C(=O)c3cnccn3)C2)C1,0
945,3233304.0,COc1ccc(C(=O)N2CCC3(CCCN(C(=O)NC(C)C)C3)CC2)cc1,0
946,3233305.0,Cc1noc(C)c1C(=O)N1CCC[C@@]2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,0
947,3233307.0,Cc1noc(C)c1-c1nccc(N2CCN(C)CC2)n1,0
948,3233309.0,c1cnc(N2CC3(CCNCC3)C2)nc1,0
949,3233310.0,COc1ccc(-c2nc3cnc(OC)nc3n(C[C@H]3CCCO3)c2=O)cc1,0
950,3233311.0,COc1ccc(NC(=O)N2CC3(CCN(C(=O)c4ccco4)CC3)C2)cc1,0
951,3233313.0,CN(C)c1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(C)c2n1,0
952,3233314.0,Cc1noc(C)c1-c1cc(NCc2cccnc2)ncn1,0
953,3233315.0,Cc1cnc(CNc2ncncc2-c2ccc(C(=O)N(C)C)cc2)cn1,0
954,3233318.0,COc1ncc2nc(-c3ccc(F)cc3)c(=O)n(C3CC3)c2n1,0
955,3233319.0,COc1ncc2nc(C)c(=O)n(CCC#N)c2n1,0
956,3233320.0,CN(C)Cc1ccccc1-c1cc(N(C)C)ncn1,1
957,3233321.0,O=C(Nc1cccc(F)c1)N1CCCC2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)C1,0
958,3233322.0,O=S(=O)(c1ccccc1)N1CCC2(CC1)CN(c1ncccn1)C2,0
959,3233323.0,Cn1cc(-c2nc3cnc(Oc4ccccc4)nc3n(Cc3cccs3)c2=O)c2ccccc21,0
960,3233324.0,COc1cccc(Cn2c(=O)cnc3cnc(OC)nc32)c1,0
961,3233325.0,COCC(=O)N1CCC2(CCN(Cc3ccccc3OC)CC2)CC1,1
962,3233326.0,CC(C)CN1CCC2(CC1)CCN(C(=O)c1csnn1)CC2,1
963,3233327.0,c1ccc(C(c2ccccc2)N2CCC3(CCNCC3)CC2)cc1,0
964,3233328.0,O=c1c(-c2cccs2)nc2cnc(Oc3ccccc3)nc2n1-c1ccccc1,0
965,3233329.0,CS(=O)(=O)N1CCC2(CC1)CN(C(=O)Nc1cccc(F)c1)C2,0
966,3233330.0,COc1ccc(C(=O)N2CCC[C@@]3(CCN(c4cccc(-c5ccccc5)c4)C3)C2)cc1,0
967,3233331.0,Clc1ccccc1-c1nc(NCc2cccs2)c2ccccc2n1,1
968,3233332.0,CC(=O)N1CCC2(CC1)CN(Cc1ccc(C#N)cc1)C2,1
969,3233333.0,N#Cc1ccc(CN2CC3(CCN(C(=O)c4cccc(F)c4)CC3)C2)cc1,0
970,3233334.0,COc1ccc2[nH]cc(CCNc3nc(-c4ccc(N(C)C)cc4)nc4ccccc34)c2c1,1
971,3233335.0,Cc1noc(C)c1C(=O)N1CCC2(CCCN(Cc3nccs3)C2)CC1,0
972,3233336.0,COCCn1c(=O)c(C)nc2cncnc21,0
973,3233337.0,CC(C)NC(=O)N1CCC2(CC1)CCN(C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,0
974,3233338.0,Cc1noc(C)c1C(=O)N1CCC[C@@]2(CCN(c3cccc(-c4ccccc4)c3)C2)C1,1
975,3233339.0,COc1ccc(C(=O)N2CCC3(CC2)CN(c2ncccn2)C3)cc1,0
976,3233340.0,COc1ccc(-n2c(=O)c(-c3ccccc3)nc3cnc(N4CCOCC4)nc32)cc1,0
977,3233344.0,COCC(=O)N1CCC2(CC1)CCN(c1ccccc1)CC2,0
978,3233345.0,O=C(Nc1cccc(F)c1)N1CC[C@@]2(CCCN(C(=O)c3ccncc3)C2)C1,0
979,3233346.0,CN1CCN(c2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(CCC#N)c3n2)CC1,0
980,3233347.0,COc1ccc(Oc2ncc3nc(-c4cccc(C#N)c4)c(=O)n(Cc4cccc(OC)c4)c3n2)cc1,0
981,3233348.0,COc1ccc(Oc2ncc3nc(-c4ccccc4)c(=O)n(C4CC4)c3n2)cc1,0
982,3233349.0,O=C(Nc1ccccc1)N1CC[C@@]2(CCCN(C(=O)c3ccncc3)C2)C1,0
983,3233350.0,CN(Cc1ccco1)c1ncnc2ccc(-c3cccc(NS(C)(=O)=O)c3)cc12,1
984,3233351.0,O=C(Nc1cccc(F)c1)N1CCCC2(CCN(C(=O)c3ccncc3)CC2)C1,0
985,3233352.0,N#CCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(Oc3cccc(Cl)c3)nc21,0
986,3233353.0,CS(=O)(=O)N1CCC2(CCN(c3ccccc3)CC2)CC1,0
987,3233355.0,COCCn1c(=O)c(-c2ccc(F)cc2)nc2cnc(Oc3ccccc3)nc21,0
988,3233357.0,O=c1cnc2cnc(Nc3ccccc3)nc2n1C1CC1,0
989,3233358.0,c1cncc(-c2nccc(-n3ccnc3)n2)c1,1
990,3233359.0,COc1ccc(-n2c(=O)c(C)nc3cnc(N4CCOCC4)nc32)cc1,0
991,3233360.0,O=C(c1cccc(F)c1)N1CCC2(CC1)CN(c1cccc(-c3ccccc3)c1)C2,0
992,3233361.0,Cc1noc(C)c1-c1cc(N(C)Cc2ccco2)ncn1,0
993,3233362.0,COc1ccc(C(=O)N2CCC3(CCCN(C(c4ccccc4)c4ccccc4)C3)CC2)cc1,0
994,3233364.0,COc1ccc(Oc2ncc3nc(-c4ccc(F)cc4)c(=O)n(Cc4cccs4)c3n2)cc1,0
995,3233365.0,COC(=O)N1CCC2(CCCN(Cc3ccc(C#N)cc3)C2)CC1,1
996,3233367.0,COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1ccncc1)CC2,1
997,3233368.0,CN1CCN(c2ncc3nc(CCc4ccccc4)c(=O)n(CCC#N)c3n2)CC1,0
998,3233370.0,Clc1ccccc1-c1cncnc1NCc1cccs1,1
999,3233372.0,O=c1cnc2cnc(Nc3ccccc3)nc2n1Cc1ccc(F)cc1,0
1000,3233373.0,COCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cncnc21,0
1001,3233375.0,O=c1c(-c2ccc(F)cc2)nc2cnc(Oc3ccccc3)nc2n1C1CC1,0
1002,3233376.0,CN1CCCC2(CCN(S(=O)(=O)c3ccccc3)CC2)C1,0
1003,3233377.0,COCC(=O)N1CCC2(CCCN(C(=O)Nc3cccc(F)c3)C2)CC1,0
1004,3233378.0,CN(C)c1ccc(-c2cc(N(C)Cc3ccco3)ncn2)cc1,1
1005,3233379.0,COc1ccc(Oc2ncc3nc(-c4ccc(Cl)cc4)c(=O)n(C[C@H]4CCCO4)c3n2)cc1,0
1006,3233380.0,COc1ncc2ncc(=O)n(Cc3ccc(F)cc3)c2n1,0
1007,3233381.0,O=C(c1ccco1)N1CCC2(CCCN(c3ncccn3)C2)CC1,0
1008,3233382.0,FC(F)(F)c1ccccc1-c1cncnc1NCc1cccs1,1
1009,3233383.0,CN1CCN(c2ncc3nc(-c4cccc(C#N)c4)c(=O)n(C)c3n2)CC1,0
1010,3233384.0,Cc1nc2cnc(N3CCOCC3)nc2n(C2CC2)c1=O,0
1011,3233385.0,COC(=O)N1CCC2(CCN(Cc3ccc(C#N)cc3)CC2)CC1,0
1012,3233386.0,CNc1ccnc(-c2c(C)noc2C)n1,0
1013,3233388.0,CS(=O)(=O)Nc1cccc(-c2nc(NCc3cccs3)c3ccccc3n2)c1,1
1014,3233390.0,COCCn1c(=O)c(-c2ccccc2)nc2cnc(OC)nc21,0
1015,3233392.0,CS(=O)(=O)Nc1cccc(-c2ccc3ncnc(NC4CCNCC4)c3c2)c1,0
1016,3233393.0,CC(=O)NCCNc1nc(-c2ccccc2Cl)nc2ccccc12,1
1017,3233394.0,CN1CCN(c2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(Cc4cccs4)c3n2)CC1,0
1018,3233396.0,COCC(=O)N1CCC2(CCCN(c3ccc(-c4ccccc4)cc3)C2)CC1,0
1019,3233397.0,COc1cccc(Cn2c(=O)c(-c3ccc(Cl)cc3)nc3cnc(N(C)C)nc32)c1,0
1020,3233398.0,O=C(c1csnn1)N1CCC2(CCCN(Cc3ccccc3)C2)CC1,1
1021,3233399.0,COc1ccccc1CN1CCCC2(CCN(C(=O)c3cccc(F)c3)CC2)C1,1
1022,3233400.0,CC(C)NC(=O)N1CC[C@@]2(CCCN(S(=O)(=O)c3ccccc3)C2)C1,0
1023,3233401.0,COc1ccc(-n2c(=O)c(C)nc3cnc(N4CCNCC4)nc32)cc1,0
1024,3233403.0,O=c1cnc2cnc(Nc3ccccc3)nc2n1CCc1ccccc1,0
1025,3233404.0,COc1cccc(-c2cncnc2NC2CCNCC2)c1,0
1026,3233405.0,c1ccc(N2CC[C@@]3(CCCNC3)C2)nc1,0
1027,3233406.0,CC(=O)N1CCC2(CC1)CN(c1ccccn1)C2,0
1028,3233408.0,N#CCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(N3CCNCC3)nc21,0
1029,3233409.0,O=C(c1cnccn1)N1CCC2(CC1)CCN(c1ccccn1)CC2,0
1030,3233410.0,COc1ccc(NC(=O)N2CC[C@@]3(CCCN(C(=O)c4ccncc4)C3)C2)cc1,0
1031,3233411.0,O=C(Nc1cccc(F)c1)N1CCC2(CC1)CCN(C(=O)c1ccco1)CC2,0
1032,3233412.0,COc1ccc2[nH]cc(CCNc3ncnc4ccc(-c5cccnc5)cc34)c2c1,1
1033,3233414.0,O=S(=O)(c1ccccc1)N1CCC2(CC1)CN(Cc1ccccc1)C2,1
1034,3233415.0,Cn1cccc1C(=O)N1CCC2(CCN(Cc3nccs3)CC2)CC1,0
1035,3233416.0,Cc1noc(C)c1C(=O)N1CCC[C@@]2(CCN(C(=O)NC(C)C)C2)C1,0
1036,3233418.0,COc1cccc(Nc2ncc3nc(-c4ccccc4)c(=O)n(C[C@H]4CCCO4)c3n2)c1,0
1037,3233419.0,COc1ccccc1CN1CC2(CCN(C(=O)c3cnccn3)CC2)C1,0
1038,3233420.0,O=c1c(-c2cccc(F)c2)nc2cncnc2n1Cc1ccccc1,0
1039,3233421.0,O=C(c1cnccn1)N1CCC2(CCN(Cc3ccncc3)CC2)CC1,0
1040,3233423.0,CC(C)CN1CC[C@@]2(CCCN(S(=O)(=O)c3ccccc3)C2)C1,1
1041,3233424.0,COc1ccc(Oc2ncc3nc(-c4ccc(F)cc4)c(=O)n(C)c3n2)cc1,0
1042,3233425.0,COc1ccccc1CN1CC[C@@]2(CCCN(C(C)=O)C2)C1,1
1043,3233426.0,CN(C)Cc1ccccc1-c1nccc(NC2CC2)n1,1
1044,3233427.0,COc1ncc2nc(-c3cn(C)c4ccccc34)c(=O)n(C)c2n1,0
1045,3233429.0,c1csc(CNc2nc(-c3ccoc3)nc3ccccc23)c1,1
1046,3233430.0,Cc1noc(C)c1C(=O)N1CCC[C@@]2(CCN(C(c3ccccc3)c3ccccc3)C2)C1,0
1047,3233431.0,CCNc1ncc2nc(C)c(=O)n(C3CC3)c2n1,0
1048,3233432.0,CN(C)c1ccc(-c2nc(N(C)C)c3ccccc3n2)cc1,1
1049,3233433.0,CC(=O)NCCNc1nc(-c2c(C)noc2C)nc2ccccc12,0
1050,3233434.0,CN1CC[C@@]2(CCCN(S(=O)(=O)c3ccccc3)C2)C1,1
1051,3233435.0,Clc1ccccc1-c1cc(NCc2cccnc2)ncn1,0
1052,3233436.0,COc1ncc2nc(-c3cccs3)c(=O)n(-c3ccccc3)c2n1,0
1053,3233437.0,CN(C)c1nc(-c2cccnc2)nc2ccccc12,1
1054,3233439.0,O=S(=O)(c1ccccc1)N1CCC[C@@]2(CCN(c3cccc(-c4ccccc4)c3)C2)C1,0
1055,3233440.0,COc1cccc(-c2nc(NCc3ccc(OC)cc3OC)c3ccccc3n2)c1,1
1056,3233443.0,CC(=O)N1CCC2(CC1)CCN(C(c1ccccc1)c1ccccc1)CC2,1
1057,3233444.0,N#Cc1ccc(CN2CCC3(CC2)CCN(C(=O)c2ccco2)CC3)cc1,0
1058,3233445.0,Cc1noc(C)c1-c1cncnc1NCc1cccnc1,0
1059,3233446.0,O=c1c(CCc2ccccc2)nc2cnc(N3CCNCC3)nc2n1Cc1cccs1,0
1060,3233450.0,CC(=O)NCCNc1ncnc2ccc(-c3ccc(C(=O)N(C)C)cc3)cc12,0
1061,3233451.0,COc1ccc(-n2c(=O)cnc3cnc(Oc4ccccc4)nc32)cc1,0
1062,3233452.0,N#Cc1ccc(CN2CCC3(CC2)CCN(C(=O)c2csnn2)CC3)cc1,0
1063,3233453.0,CC(=O)N1CCC[C@@]2(CCN(Cc3nccs3)C2)C1,0
1064,3233454.0,c1ccc(CNc2ccnc(-c3ccc4c(c3)OCO4)n2)cc1,1
1065,3233455.0,CN(C)c1ccc(-c2cc(NCc3ccccc3)ncn2)cc1,0
1066,3233459.0,COCCn1c(=O)c(-c2ccc(OC)cc2)nc2cnc(OCc3ccccc3)nc21,0
1067,3233460.0,c1cncc(CNc2ncncc2-c2ccoc2)c1,0
1068,3233461.0,O=C(c1cnccn1)N1CCC2(CC1)CN(c1ccccc1)C2,0
1069,3233463.0,COc1cccc(-c2nc(NC3CC3)c3ccccc3n2)c1,1
1070,3233464.0,FC(F)(F)c1ccccc1-c1ccc2ncnc(NC3CCNCC3)c2c1,0
1071,3233465.0,O=C(Nc1cccc(F)c1)N1CC2(CCN(C(=O)c3cccc(F)c3)CC2)C1,0
1072,3233466.0,O=c1c(-c2ccc(Cl)cc2)nc2cnc(N3CCOCC3)nc2n1CCc1ccccc1,0
1073,3233467.0,Cc1cccc(CNc2ccnc(-c3cccnc3)n2)c1,1
1074,3233468.0,N#Cc1ccc(CN2CC[C@@]3(CCCN(S(=O)(=O)c4ccccc4)C3)C2)cc1,1
1075,3233469.0,COc1cccc(Nc2ncc3nc(-c4ccccc4)c(=O)n(C)c3n2)c1,0
1076,3233470.0,COc1ncc2nc(-c3ccc(Cl)cc3)c(=O)n(C)c2n1,0
1077,3233471.0,O=C(Nc1ccccc1)N1CC2(CCN(C(=O)c3ccncc3)CC2)C1,0
1078,3233472.0,CN(C)c1ncc2ncc(=O)n(CCC#N)c2n1,0
1079,3233474.0,O=C(Nc1ccccc1)N1CCCC2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)C1,0
1080,3233475.0,COc1ccc(-n2c(=O)c(-c3ccccc3)nc3cnc(N4CCNCC4)nc32)cc1,0
1081,3233476.0,COc1ccc(NC(=O)N2CC[C@@]3(CCCN(C(=O)c4c(C)noc4C)C3)C2)cc1,0
1082,3233482.0,CN(C)c1ncc2nc(-c3cccs3)c(=O)n(Cc3cccs3)c2n1,0
1083,3233483.0,Cc1cnc(CNc2ncnc3ccc(-c4ccccc4C#N)cc23)cn1,0
1084,3233484.0,COCCn1c(=O)c(-c2ccccc2)nc2cnc(N3CCN(C)CC3)nc21,0
1085,3233485.0,O=c1c(CCc2ccccc2)nc2cnc(Oc3cccc(Cl)c3)nc2n1C[C@H]1CCCO1,0
1086,3233487.0,O=c1c(-c2cc(F)cc(F)c2)nc2cnc(N3CCNCC3)nc2n1-c1ccccc1,0
1087,3233488.0,COc1ccc(CNc2ncncc2-c2ccc(C(=O)N(C)C)cc2)c(OC)c1,1
1088,3233489.0,O=C(c1ccncc1)N1CCC2(CCCN(Cc3ccccc3)C2)CC1,0
1089,3233490.0,O=C(Oc1ccccc1)N1CCC2(CCCN(c3ncccn3)C2)CC1,1
1090,3233491.0,COc1ccc(-c2nc3cnc(N4CCOCC4)nc3n(C)c2=O)cc1,0
1091,3233492.0,Cn1c(=O)c(-c2cccs2)nc2cncnc21,0
1092,3233493.0,COC(=O)N1CCC2(CCN(Cc3ccccc3OC)CC2)CC1,1
1093,3233494.0,COc1ncc2nc(-c3cccs3)c(=O)n(CCc3ccccc3)c2n1,0
1094,3233495.0,N#CCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(N3CCOCC3)nc21,0
1095,3233496.0,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC2(CCN(Cc3ccncc3)CC2)CC1,0
1096,3233497.0,FC(F)(F)c1ccccc1-c1nccc(N2CCNCC2)n1,0
1097,419533.0,c1ccc(CN2CCC3(CCNCC3)CC2)cc1,0
1098,3233501.0,COC(=O)N1CCC2(CCN(C(=O)Nc3cccc(C#N)c3)CC2)CC1,1
1099,3233502.0,O=C(c1csnn1)N1CCC2(CCCN(c3ccc(-c4ccccc4)cc3)C2)CC1,0
1100,3233503.0,COc1ccc(-c2nc3cnc(Oc4ccccc4)nc3n(CCC#N)c2=O)cc1,0
1101,3233504.0,COc1ccc(-c2nc3cnc(N4CCN(C)CC4)nc3n(Cc3cccc(OC)c3)c2=O)cc1,0
1102,3233505.0,COc1ccc(C(=O)N2CCC3(CCN(C(=O)Nc4cccc(F)c4)CC3)CC2)cc1,0
1103,3233506.0,CN1CCN(c2cc(-c3ccoc3)ncn2)CC1,0
1104,3233508.0,COc1cccc(-c2ccc3ncnc(N4CCNCC4)c3c2)c1,0
1105,3233509.0,COCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(OC)nc21,0
1106,3233510.0,COc1ncc2nc(-c3ccccc3)c(=O)n(C)c2n1,0
1107,3233511.0,COc1ccc(NC(=O)N2CCCC3(CCN(C(=O)c4cccn4C)CC3)C2)cc1,0
1108,3233512.0,COc1ccc(NC(=O)N2CCCC3(CCN(S(C)(=O)=O)CC3)C2)cc1,0
1109,3233513.0,O=C(c1csnn1)N1CCC[C@@]2(CCN(Cc3ccccc3)C2)C1,1
1110,3233514.0,COc1ccccc1-c1ccc2ncnc(NC3CC3)c2c1,1
1111,3233515.0,Cc1noc(C)c1C(=O)N1CCC2(CC1)CN(C(=O)Nc1cccc(F)c1)C2,0
1112,3233516.0,CS(=O)(=O)N1CCC[C@@]2(CCN(c3ccccc3)C2)C1,0
1113,3233517.0,CN(Cc1ccco1)c1cc(-c2ccccc2Cl)ncn1,0
1114,3233518.0,COc1ccccc1CNc1ccnc(-c2ccccc2Cl)n1,1
1115,3233520.0,CC(=O)NCCNc1ccnc(-c2ccccc2C)n1,0
1116,3233521.0,CC(=O)N1CCC2(CC1)CCN(C(=O)Nc1cccc(F)c1)CC2,1
1117,3233522.0,COCCn1c(=O)c(-c2ccccc2)nc2cnc(Nc3cccc(OC)c3)nc21,0
1118,3233523.0,COc1ccc(NC(=O)N2CC3(CCN(C(=O)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)CC3)C2)cc1,0
1119,3233524.0,c1cncc(-c2ccc3ncnc(N4CCNCC4)c3c2)c1,0
1120,3233525.0,c1csc(CN2CCCC3(CCNCC3)C2)n1,0
1121,3233526.0,O=C(c1ccncc1)N1CCC2(CC1)CN(c1ccccc1)C2,1
1122,3233527.0,N#CCCn1c(=O)cnc2cnc(OCc3ccccc3)nc21,0
1123,3233529.0,CN(C)c1ncc2nc(-c3ccccc3)c(=O)n(Cc3ccc(F)cc3)c2n1,0
1124,3233530.0,O=S(=O)(c1ccccc1)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,0
1125,3233531.0,N#Cc1cccc(-c2cc(-n3ccnc3)ncn2)c1,0
1126,3233532.0,COc1ccc(-c2nc3cnc(Oc4ccccc4)nc3n(Cc3cccs3)c2=O)cc1,0
1127,3233533.0,Cn1cccc1C(=O)N1CCC2(CCCN(C(=O)Nc3cccc(C#N)c3)C2)CC1,0
1128,3233535.0,Cc1nc2cnc(Nc3ccccc3)nc2n(Cc2ccc(F)cc2)c1=O,0
1129,3233536.0,Cn1cccc1C(=O)N1CCC2(CCCN(c3ccc(-c4ccccc4)cc3)C2)CC1,0
1130,3233537.0,O=C(Nc1cccc(F)c1)N1CC2(CCN(C(=O)c3ccco3)CC2)C1,0
1131,3233538.0,O=S(=O)(c1ccccc1)N1CCC[C@@]2(CCN(Cc3nccs3)C2)C1,1
1132,3233539.0,Cc1nc2cnc(N3CCNCC3)nc2n(C2CC2)c1=O,0
1133,3233540.0,O=c1c(-c2ccccc2)nc2cnc(N3CCOCC3)nc2n1Cc1ccc(F)cc1,0
1134,3233541.0,COc1cccc(Nc2ncc3ncc(=O)n(CCc4ccccc4)c3n2)c1,0
1135,3233543.0,CCNc1ncc2nc(-c3ccc(F)cc3)c(=O)n(Cc3ccc(F)cc3)c2n1,0
1136,3233544.0,O=S(=O)(c1ccccc1)N1CCC2(CCN(C(c3ccccc3)c3ccccc3)CC2)CC1,0
1137,3233545.0,Cc1nc2cnc(N(C)C)nc2n(CCc2ccccc2)c1=O,0
